user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_target,login_recency_category,support_risk,payment_risk,usage_level,churn_probability,predicted_churn,predicted_risk_category
1642,2023-06-22,Premium,699,4.0,3,4,18,53,Yes,1,Inactive,Medium,High,Low,0.878760778352433,1,High Risk
1643,2024-05-15,Basic,199,24.0,8,4,3,51,Yes,1,Inactive,High,High,High,0.8661749656194688,1,High Risk
1644,2024-04-09,Basic,199,5.5,6,5,24,28,Yes,1,At Risk,High,High,Medium,0.7171833786482686,1,High Risk
1645,2023-09-27,Standard,399,18.0,1,3,8,56,Yes,1,Inactive,Low,High,High,0.6016544014953431,1,High Risk
1646,2023-08-16,Basic,199,24.8,1,2,9,51,Yes,1,Inactive,Low,Medium,High,0.5208661405342347,1,Medium Risk
1647,2024-06-09,Premium,699,8.5,8,2,5,17,Yes,1,At Risk,High,Medium,Medium,0.6290729638714794,1,High Risk
1648,2024-12-23,Premium,699,17.8,5,0,5,27,Yes,1,At Risk,Medium,Low,High,0.3728726145551417,0,Medium Risk
1649,2023-02-06,Premium,699,5.2,8,5,21,53,No,0,Inactive,High,High,Medium,0.8528322777850189,1,High Risk
1650,2024-04-26,Premium,699,6.5,6,1,1,43,Yes,1,Inactive,High,Medium,Medium,0.5597527283836317,1,Medium Risk
1651,2023-04-01,Basic,199,20.4,7,2,32,8,Yes,1,Active,High,Medium,High,0.43035149343884066,0,Medium Risk
1652,2024-12-28,Premium,699,0.6,1,3,14,35,Yes,1,Inactive,Low,High,Low,0.8158609876341548,1,High Risk
1653,2023-08-29,Basic,199,10.7,4,4,3,24,Yes,1,At Risk,Medium,High,Medium,0.6072196345669911,1,High Risk
1654,2023-10-27,Premium,699,12.4,2,2,23,53,Yes,1,Inactive,Low,Medium,Medium,0.563862118950615,1,Medium Risk
1655,2023-10-30,Premium,699,12.5,6,4,32,22,Yes,1,At Risk,High,High,Medium,0.6713514372955269,1,High Risk
1656,2024-11-09,Basic,199,3.3,4,3,15,28,Yes,1,At Risk,Medium,High,Low,0.8330252678546561,1,High Risk
1657,2024-02-12,Standard,399,4.8,5,5,8,7,Yes,1,Active,Medium,High,Low,0.8499728713594733,1,High Risk
1658,2023-08-29,Premium,699,19.5,7,3,9,38,Yes,1,Inactive,High,High,High,0.7428249388052393,1,High Risk
1659,2023-11-27,Basic,199,7.1,3,3,19,3,No,0,Active,Medium,High,Medium,0.31800202327113847,0,Medium Risk
1660,2023-02-25,Standard,399,10.6,7,3,21,25,Yes,1,At Risk,High,High,Medium,0.6694058893120173,1,High Risk
1661,2024-04-03,Standard,399,18.3,5,5,32,52,Yes,1,Inactive,Medium,High,High,0.8211112553652844,1,High Risk
1662,2023-04-23,Standard,399,14.5,2,4,15,13,No,0,Active,Low,High,Medium,0.4803719827809997,0,Medium Risk
1663,2024-01-24,Premium,699,3.7,8,0,22,60,Yes,1,Inactive,High,Low,Low,0.8508083944279042,1,High Risk
1664,2023-08-04,Basic,199,22.8,8,0,22,41,Yes,1,Inactive,High,Low,High,0.5571989945144453,1,Medium Risk
1665,2023-08-23,Standard,399,5.4,2,4,35,25,No,0,At Risk,Low,High,Medium,0.5579681812530607,1,Medium Risk
1666,2023-09-12,Standard,399,22.8,5,3,11,13,No,0,Active,Medium,High,High,0.5118265220518298,1,Medium Risk
1667,2024-05-11,Basic,199,21.2,8,0,3,32,Yes,1,Inactive,High,Low,High,0.5551204890958659,1,Medium Risk
1668,2023-09-11,Basic,199,7.4,0,1,11,40,No,0,Inactive,Low,Medium,Medium,0.3228927531973518,0,Medium Risk
1669,2023-10-04,Basic,199,18.9,6,5,18,25,Yes,1,At Risk,High,High,High,0.7142841585812439,1,High Risk
1670,2024-07-08,Basic,199,2.3,6,0,5,0,No,0,Active,High,Low,Low,0.4910769888553133,0,Medium Risk
1671,2023-11-16,Premium,699,2.8,6,1,10,53,Yes,1,Inactive,High,Medium,Low,0.8255611441956944,1,High Risk
1672,2023-04-13,Standard,399,13.1,0,2,28,17,No,0,At Risk,Low,Medium,Medium,0.3157797143187592,0,Medium Risk
1673,2024-07-28,Standard,399,9.7,6,0,31,14,No,0,Active,High,Low,Medium,0.24983162680813203,0,Low Risk
1674,2024-05-23,Standard,399,7.5,8,4,31,15,Yes,1,At Risk,High,High,Medium,0.7509824014405843,1,High Risk
1675,2024-08-14,Premium,699,23.8,8,5,26,6,Yes,1,Active,High,High,High,0.7395586245989886,1,High Risk
1676,2024-10-20,Basic,199,19.4,7,2,26,30,Yes,1,At Risk,High,Medium,High,0.6155515285474226,1,High Risk
1677,2024-05-16,Standard,399,4.0,1,0,22,35,Yes,1,Inactive,Low,Low,Low,0.6047553743402163,1,High Risk
1678,2024-08-03,Premium,699,2.6,6,4,16,53,Yes,1,Inactive,High,High,Low,0.9267091361337542,1,High Risk
1679,2023-06-04,Basic,199,19.3,4,3,4,19,No,0,At Risk,Medium,High,High,0.5429324763332223,1,Medium Risk
1680,2024-07-29,Basic,199,17.4,6,0,21,17,No,0,At Risk,High,Low,High,0.33495094718994983,0,Medium Risk
1681,2024-06-10,Standard,399,12.7,3,2,35,29,No,0,At Risk,Medium,Medium,Medium,0.4523652652609871,0,Medium Risk
1682,2023-01-14,Premium,699,23.1,6,5,6,4,Yes,1,Active,High,High,High,0.6034185433158678,1,High Risk
1683,2023-04-27,Basic,199,18.8,2,1,34,28,No,0,At Risk,Low,Medium,High,0.3790800850905128,0,Medium Risk
1684,2024-07-14,Basic,199,12.6,8,3,28,8,No,0,Active,High,High,Medium,0.6182230054378711,1,High Risk
1685,2024-11-23,Standard,399,0.7,1,3,26,18,No,0,At Risk,Low,High,Low,0.7542597780518248,1,High Risk
1686,2023-10-25,Standard,399,8.4,5,4,34,41,Yes,1,Inactive,Medium,High,Medium,0.7299536390330585,1,High Risk
1687,2024-04-18,Premium,699,20.2,5,4,14,38,Yes,1,Inactive,Medium,High,High,0.7679187073208474,1,High Risk
1688,2024-04-30,Basic,199,23.2,2,1,22,33,No,0,Inactive,Low,Medium,High,0.4919308689627059,0,Medium Risk
1689,2023-01-06,Basic,199,10.7,2,3,21,4,No,0,Active,Low,High,Medium,0.36944939629435414,0,Medium Risk
1690,2023-03-04,Standard,399,5.4,1,4,13,29,Yes,1,At Risk,Low,High,Medium,0.5126593999156511,1,Medium Risk
1691,2023-08-20,Premium,699,15.1,1,2,30,40,Yes,1,Inactive,Low,Medium,High,0.4390116003258623,0,Medium Risk
1692,2024-03-12,Standard,399,23.2,4,2,1,52,No,0,Inactive,Medium,Medium,High,0.6346723482117195,1,High Risk
1693,2024-11-06,Premium,699,9.5,6,2,20,35,Yes,1,Inactive,High,Medium,Medium,0.6100409872577558,1,High Risk
1694,2023-09-27,Basic,199,15.0,1,5,5,13,Yes,1,Active,Low,High,Medium,0.4753393530430984,0,Medium Risk
1695,2023-12-05,Premium,699,3.6,8,4,7,41,Yes,1,Inactive,High,High,Low,0.9415855992055778,1,High Risk
1696,2023-08-26,Premium,699,24.2,7,1,18,10,Yes,1,Active,High,Medium,High,0.4122371845307648,0,Medium Risk
1697,2023-01-01,Basic,199,23.3,2,1,6,10,No,0,Active,Low,Medium,High,0.27294990315501494,0,Low Risk
1698,2024-03-11,Standard,399,22.5,0,1,5,32,No,0,Inactive,Low,Medium,High,0.37935018277775145,0,Medium Risk
1699,2024-01-22,Premium,699,8.5,8,0,31,15,No,0,At Risk,High,Low,Medium,0.44146366156079864,0,Medium Risk
1700,2024-09-11,Standard,399,9.2,8,2,31,33,Yes,1,Inactive,High,Medium,Medium,0.7066457590115719,1,High Risk
1701,2024-07-27,Basic,199,23.7,4,5,11,9,No,0,Active,Medium,High,High,0.5845877054502585,1,Medium Risk
1702,2024-03-21,Standard,399,17.5,4,5,32,7,No,0,Active,Medium,High,High,0.5479785923792411,1,Medium Risk
1703,2024-03-10,Premium,699,4.9,5,3,23,49,Yes,1,Inactive,Medium,High,Low,0.9104066844552808,1,High Risk
1704,2023-01-11,Basic,199,22.0,3,3,36,23,Yes,1,At Risk,Medium,High,High,0.5085654980960017,1,Medium Risk
1705,2023-04-07,Basic,199,9.3,3,0,29,37,Yes,1,Inactive,Medium,Low,Medium,0.2898757596998334,0,Low Risk
1706,2023-10-09,Standard,399,12.8,0,4,17,17,Yes,1,At Risk,Low,High,Medium,0.46524878961784816,0,Medium Risk
1707,2024-08-08,Premium,699,10.3,4,2,31,40,Yes,1,Inactive,Medium,Medium,Medium,0.5709721799776982,1,Medium Risk
1708,2024-10-25,Basic,199,24.9,7,3,31,11,Yes,1,Active,High,High,High,0.5965935507637393,1,Medium Risk
1709,2024-12-23,Premium,699,1.4,0,4,7,57,Yes,1,Inactive,Low,High,Low,0.8518649970835462,1,High Risk
1710,2023-05-03,Premium,699,21.8,2,0,12,26,No,0,At Risk,Low,Low,High,0.2893465438315252,0,Low Risk
1711,2023-10-12,Basic,199,16.1,0,2,29,6,No,0,Active,Low,Medium,High,0.19041979289471975,0,Low Risk
1712,2024-08-23,Basic,199,8.7,5,5,2,10,No,0,Active,Medium,High,Medium,0.6019143319910016,1,High Risk
1713,2023-03-04,Premium,699,13.2,6,3,24,53,Yes,1,Inactive,High,High,Medium,0.734728097800322,1,High Risk
1714,2023-06-26,Basic,199,20.7,8,1,13,46,Yes,1,Inactive,High,Medium,High,0.676649569012914,1,High Risk
1715,2024-10-12,Standard,399,7.3,3,5,3,32,Yes,1,Inactive,Medium,High,Medium,0.6820131422005759,1,High Risk
1716,2024-08-04,Premium,699,8.1,8,2,1,7,Yes,1,Active,High,Medium,Medium,0.5005581679012795,1,Medium Risk
1717,2023-07-06,Premium,699,14.4,7,0,6,7,No,0,Active,High,Low,Medium,0.2817708414976248,0,Low Risk
1718,2024-10-15,Premium,699,5.0,0,1,6,50,Yes,1,Inactive,Low,Medium,Low,0.7093376489114261,1,High Risk
1719,2023-07-15,Standard,399,2.5,3,2,30,53,Yes,1,Inactive,Medium,Medium,Low,0.7854737618233476,1,High Risk
1720,2023-05-24,Premium,699,8.1,6,5,9,18,Yes,1,At Risk,High,High,Medium,0.6905730692539466,1,High Risk
1721,2023-10-30,Premium,699,10.6,3,2,21,56,Yes,1,Inactive,Medium,Medium,Medium,0.5290536995879033,1,Medium Risk
1722,2024-10-19,Standard,399,7.0,7,2,29,37,Yes,1,Inactive,High,Medium,Medium,0.6537823382654505,1,High Risk
1723,2024-01-30,Premium,699,20.8,2,0,29,60,No,0,Inactive,Low,Low,High,0.4356051161924632,0,Medium Risk
1724,2023-10-23,Basic,199,14.4,6,2,35,41,No,0,Inactive,High,Medium,Medium,0.6148939882718345,1,High Risk
1725,2023-10-03,Basic,199,17.6,8,4,22,53,Yes,1,Inactive,High,High,High,0.8326536373501919,1,High Risk
1726,2023-04-29,Basic,199,19.4,4,1,33,29,Yes,1,At Risk,Medium,Medium,High,0.41019423583835724,0,Medium Risk
1727,2024-01-22,Premium,699,12.1,7,4,12,20,Yes,1,At Risk,High,High,Medium,0.7403666412649298,1,High Risk
1728,2023-01-09,Premium,699,8.4,1,5,3,22,No,0,At Risk,Low,High,Medium,0.5708214535567783,1,Medium Risk
1729,2024-01-02,Basic,199,12.1,5,5,27,57,Yes,1,Inactive,Medium,High,Medium,0.8299315851013174,1,High Risk
1730,2024-04-12,Standard,399,11.9,2,0,11,28,No,0,At Risk,Low,Low,Medium,0.3073390427141443,0,Medium Risk
1731,2024-09-07,Premium,699,18.4,7,1,28,16,No,0,At Risk,High,Medium,High,0.5241863078502723,1,Medium Risk
1732,2024-06-03,Standard,399,17.1,4,0,31,59,No,0,Inactive,Medium,Low,High,0.4350835537107653,0,Medium Risk
1733,2023-06-17,Basic,199,10.9,4,4,27,25,Yes,1,At Risk,Medium,High,Medium,0.6087760979920455,1,High Risk
1734,2023-05-23,Premium,699,23.1,8,1,11,60,No,0,Inactive,High,Medium,High,0.7288122533026788,1,High Risk
1735,2023-05-25,Basic,199,19.8,0,0,22,19,No,0,At Risk,Low,Low,High,0.17726844767108255,0,Low Risk
1736,2023-06-26,Standard,399,10.2,7,0,30,42,Yes,1,Inactive,High,Low,Medium,0.47864861720212076,0,Medium Risk
1737,2023-09-08,Standard,399,2.5,3,1,20,27,Yes,1,At Risk,Medium,Medium,Low,0.6483534902501152,1,High Risk
1738,2023-04-13,Basic,199,21.2,5,0,36,30,Yes,1,At Risk,Medium,Low,High,0.3600220534742151,0,Medium Risk
1739,2024-04-19,Standard,399,17.3,3,3,36,42,Yes,1,Inactive,Medium,High,High,0.6121627996291024,1,High Risk
1740,2023-05-17,Premium,699,19.2,1,3,16,8,Yes,1,Active,Low,High,High,0.3391959305411266,0,Medium Risk
1741,2023-12-22,Standard,399,22.5,6,4,21,25,Yes,1,At Risk,High,High,High,0.6907285284448794,1,High Risk
1742,2024-05-28,Standard,399,5.9,2,1,2,23,No,0,At Risk,Low,Medium,Medium,0.3753969515969151,0,Medium Risk
1743,2023-08-05,Basic,199,22.9,3,1,26,31,Yes,1,Inactive,Medium,Medium,High,0.4215259111210929,0,Medium Risk
1744,2023-10-19,Standard,399,2.8,6,5,28,11,Yes,1,Active,High,High,Low,0.8315681110914905,1,High Risk
1745,2024-03-07,Standard,399,17.0,7,0,25,16,No,0,At Risk,High,Low,High,0.3913731160653061,0,Medium Risk
1746,2023-12-21,Basic,199,10.3,8,0,11,29,No,0,At Risk,High,Low,Medium,0.45318086136866004,0,Medium Risk
1747,2024-08-11,Premium,699,16.6,6,0,7,10,No,0,Active,High,Low,High,0.24083451863550984,0,Low Risk
1748,2024-02-16,Premium,699,17.3,0,3,25,41,No,0,Inactive,Low,High,High,0.5287445015348278,1,Medium Risk
1749,2024-04-06,Standard,399,7.9,4,5,4,40,Yes,1,Inactive,Medium,High,Medium,0.7504014870786824,1,High Risk
1750,2023-07-03,Premium,699,19.6,5,4,24,23,Yes,1,At Risk,Medium,High,High,0.6721200199606039,1,High Risk
1751,2024-12-25,Standard,399,19.1,1,1,35,0,No,0,Active,Low,Medium,High,0.21677918443597555,0,Low Risk
1752,2023-02-10,Premium,699,5.3,7,3,17,3,Yes,1,Active,High,High,Medium,0.4832077342268515,0,Medium Risk
1753,2024-03-11,Basic,199,11.8,0,4,32,43,Yes,1,Inactive,Low,High,Medium,0.5941331655829647,1,Medium Risk
1754,2024-01-01,Standard,399,19.3,0,4,19,17,Yes,1,At Risk,Low,High,High,0.4885459486215388,0,Medium Risk
1755,2024-01-01,Standard,399,11.4,4,5,2,2,No,0,Active,Medium,High,Medium,0.5465974341936292,1,Medium Risk
1756,2023-04-07,Premium,699,13.5,6,1,3,11,Yes,1,Active,High,Medium,Medium,0.34378437169667864,0,Medium Risk
1757,2024-12-06,Basic,199,16.0,6,2,10,22,No,0,At Risk,High,Medium,High,0.5177292058547394,1,Medium Risk
1758,2023-12-01,Premium,699,23.0,8,4,16,29,Yes,1,At Risk,High,High,High,0.7919748634953401,1,High Risk
1759,2023-03-22,Standard,399,4.1,1,3,3,32,No,0,Inactive,Low,High,Low,0.804906374552499,1,High Risk
1760,2024-10-30,Standard,399,10.9,0,1,20,60,No,0,Inactive,Low,Medium,Medium,0.4294824925375914,0,Medium Risk
1761,2023-09-25,Premium,699,21.0,6,0,6,50,Yes,1,Inactive,High,Low,High,0.464589199473136,0,Medium Risk
1762,2024-08-10,Standard,399,13.7,3,5,33,51,Yes,1,Inactive,Medium,High,Medium,0.7533616879212932,1,High Risk
1763,2023-07-10,Standard,399,19.1,6,2,14,47,Yes,1,Inactive,High,Medium,High,0.6229511392891389,1,High Risk
1764,2023-01-06,Standard,399,17.0,6,1,33,43,Yes,1,Inactive,High,Medium,High,0.5421645880808079,1,Medium Risk
1765,2024-04-18,Standard,399,1.0,6,5,14,8,Yes,1,Active,High,High,Low,0.838607180190947,1,High Risk
1766,2023-03-07,Premium,699,2.9,3,0,21,45,Yes,1,Inactive,Medium,Low,Low,0.6215806194017518,1,High Risk
1767,2023-12-03,Premium,699,18.3,7,4,19,26,Yes,1,At Risk,High,High,High,0.7218070250841148,1,High Risk
1768,2023-12-21,Premium,699,12.2,8,0,25,21,Yes,1,At Risk,High,Low,Medium,0.4503449352449623,0,Medium Risk
1769,2024-11-20,Standard,399,11.8,7,1,10,34,No,0,Inactive,High,Medium,Medium,0.621500276846205,1,High Risk
1770,2023-12-20,Standard,399,10.4,1,5,17,31,Yes,1,Inactive,Low,High,Medium,0.6444946345102387,1,High Risk
1771,2023-11-19,Basic,199,18.8,8,2,14,19,Yes,1,At Risk,High,Medium,High,0.6110758020533557,1,High Risk
1772,2024-03-01,Standard,399,1.2,2,4,30,22,Yes,1,At Risk,Low,High,Low,0.837779882526796,1,High Risk
1773,2023-05-15,Basic,199,14.1,7,1,19,24,No,0,At Risk,High,Medium,Medium,0.5278627690674796,1,Medium Risk
1774,2023-07-02,Standard,399,2.9,3,1,8,7,No,0,Active,Medium,Medium,Low,0.49943883642397596,0,Medium Risk
1775,2023-10-13,Basic,199,14.0,5,1,26,26,No,0,At Risk,Medium,Medium,Medium,0.4741392290240251,0,Medium Risk
1776,2023-08-19,Standard,399,15.9,5,4,24,34,Yes,1,Inactive,Medium,High,High,0.714401227052873,1,High Risk
1777,2023-07-01,Standard,399,19.0,4,3,32,10,No,0,Active,Medium,High,High,0.42035442057526823,0,Medium Risk
1778,2023-04-11,Standard,399,0.6,5,3,19,41,Yes,1,Inactive,Medium,High,Low,0.8808088627927563,1,High Risk
1779,2023-08-18,Standard,399,24.4,6,1,27,40,Yes,1,Inactive,High,Medium,High,0.5787640121518058,1,Medium Risk
1780,2023-06-20,Basic,199,25.0,6,0,33,20,No,0,At Risk,High,Low,High,0.3553625527953385,0,Medium Risk
1781,2024-10-31,Premium,699,17.3,5,0,31,47,No,0,Inactive,Medium,Low,High,0.46280902906427923,0,Medium Risk
1782,2023-09-03,Standard,399,13.0,3,1,36,29,No,0,At Risk,Medium,Medium,Medium,0.36884860777104733,0,Medium Risk
1783,2023-02-01,Basic,199,23.5,3,2,31,8,Yes,1,Active,Medium,Medium,High,0.2875950416146565,0,Low Risk
1784,2024-04-17,Basic,199,11.8,7,1,30,50,Yes,1,Inactive,High,Medium,Medium,0.6532749644450103,1,High Risk
1785,2023-03-13,Premium,699,20.2,5,1,8,15,No,0,At Risk,Medium,Medium,High,0.44588784085262484,0,Medium Risk
1786,2023-03-14,Basic,199,17.2,6,4,3,30,No,0,At Risk,High,High,High,0.6694615660164607,1,High Risk
1787,2024-10-24,Standard,399,22.1,8,0,17,45,No,0,Inactive,High,Low,High,0.6018168268360944,1,High Risk
1788,2023-02-10,Premium,699,11.2,0,2,2,51,Yes,1,Inactive,Low,Medium,Medium,0.43626004429738874,0,Medium Risk
1789,2023-05-08,Standard,399,18.1,8,5,26,41,Yes,1,Inactive,High,High,High,0.8512495593073789,1,High Risk
1790,2024-11-03,Basic,199,21.3,1,5,10,10,No,0,Active,Low,High,High,0.4888737991390723,0,Medium Risk
1791,2024-10-19,Standard,399,22.9,7,1,10,16,Yes,1,At Risk,High,Medium,High,0.5518503178025065,1,Medium Risk
1792,2023-10-30,Premium,699,11.7,7,1,5,48,Yes,1,Inactive,High,Medium,Medium,0.6300931632336595,1,High Risk
1793,2024-08-31,Premium,699,8.6,7,5,29,16,No,0,At Risk,High,High,Medium,0.7581511158015362,1,High Risk
1794,2024-07-31,Basic,199,4.1,4,0,9,14,No,0,Active,Medium,Low,Low,0.4822928204166624,0,Medium Risk
1795,2024-12-31,Standard,399,8.0,2,4,19,40,Yes,1,Inactive,Low,High,Medium,0.6819128520691055,1,High Risk
1796,2024-01-29,Standard,399,4.3,2,1,19,38,Yes,1,Inactive,Low,Medium,Low,0.7690186143299257,1,High Risk
1797,2023-01-13,Standard,399,1.2,3,4,15,19,Yes,1,At Risk,Medium,High,Low,0.7959563199093359,1,High Risk
1798,2023-06-24,Standard,399,18.2,8,3,24,30,Yes,1,At Risk,High,High,High,0.7296995406964094,1,High Risk
1799,2024-05-11,Standard,399,14.9,8,2,10,33,Yes,1,Inactive,High,Medium,Medium,0.7360607267807898,1,High Risk
1800,2023-01-15,Premium,699,21.8,7,1,11,30,No,0,At Risk,High,Medium,High,0.5543464811956662,1,Medium Risk
1801,2024-09-15,Premium,699,8.9,4,1,5,14,Yes,1,Active,Medium,Medium,Medium,0.3025410026542574,0,Medium Risk
1802,2024-10-15,Premium,699,16.4,5,3,8,29,Yes,1,At Risk,Medium,High,High,0.6467541495197141,1,High Risk
1803,2024-10-03,Basic,199,22.5,3,2,34,42,Yes,1,Inactive,Medium,Medium,High,0.5362405554642276,1,Medium Risk
1804,2024-07-04,Basic,199,12.9,4,4,22,34,No,0,Inactive,Medium,High,Medium,0.7081949937263186,1,High Risk
1805,2023-07-07,Basic,199,11.4,8,1,4,15,No,0,At Risk,High,Medium,Medium,0.5467447043625135,1,Medium Risk
1806,2023-09-30,Premium,699,6.1,7,1,16,2,No,0,Active,High,Medium,Medium,0.3328234745479663,0,Medium Risk
1807,2023-05-16,Premium,699,2.7,3,5,18,53,No,0,Inactive,Medium,High,Low,0.8984088481180701,1,High Risk
1808,2024-05-03,Premium,699,2.0,3,1,20,37,No,0,Inactive,Medium,Medium,Low,0.732939099375959,1,High Risk
1809,2023-07-21,Standard,399,13.7,0,2,7,50,No,0,Inactive,Low,Medium,Medium,0.4468083189459342,0,Medium Risk
1810,2023-08-09,Standard,399,11.3,7,1,8,6,No,0,Active,High,Medium,Medium,0.37126007506191494,0,Medium Risk
1811,2023-04-25,Premium,699,7.8,0,4,32,27,No,0,At Risk,Low,High,Medium,0.46233665241829397,0,Medium Risk
1812,2024-04-12,Premium,699,19.5,3,4,29,51,No,0,Inactive,Medium,High,High,0.7000025574097968,1,High Risk
1813,2024-06-03,Basic,199,19.0,4,3,17,40,Yes,1,Inactive,Medium,High,High,0.6651857761862839,1,High Risk
1814,2023-12-16,Standard,399,7.5,4,2,33,55,Yes,1,Inactive,Medium,Medium,Medium,0.5635722195307776,1,Medium Risk
1815,2024-05-14,Standard,399,12.8,7,0,36,48,No,0,Inactive,High,Low,Medium,0.5409268679245076,1,Medium Risk
1816,2023-03-09,Basic,199,22.4,8,3,21,31,Yes,1,Inactive,High,High,High,0.7768918906666955,1,High Risk
1817,2023-07-07,Standard,399,2.8,7,2,20,40,Yes,1,Inactive,High,Medium,Low,0.8661737145661115,1,High Risk
1818,2024-06-27,Basic,199,19.2,3,2,7,32,Yes,1,Inactive,Medium,Medium,High,0.49129082996785617,0,Medium Risk
1819,2023-06-10,Standard,399,17.3,3,4,7,43,Yes,1,Inactive,Medium,High,High,0.6426248451777385,1,High Risk
1820,2024-06-12,Basic,199,19.8,2,4,26,42,Yes,1,Inactive,Low,High,High,0.7007031165220123,1,High Risk
1821,2023-11-07,Standard,399,19.6,4,1,27,59,Yes,1,Inactive,Medium,Medium,High,0.5447105585703632,1,Medium Risk
1822,2024-03-11,Standard,399,8.0,5,5,10,20,Yes,1,At Risk,Medium,High,Medium,0.7196595677746848,1,High Risk
1823,2023-12-29,Premium,699,19.2,0,3,26,3,No,0,Active,Low,High,High,0.27664404646075347,0,Low Risk
1824,2023-08-02,Premium,699,24.4,4,0,9,52,No,0,Inactive,Medium,Low,High,0.4327755475005813,0,Medium Risk
1825,2024-01-27,Premium,699,7.7,5,0,17,20,No,0,At Risk,Medium,Low,Medium,0.3405099400594221,0,Medium Risk
1826,2023-10-08,Standard,399,14.2,3,1,36,39,No,0,Inactive,Medium,Medium,Medium,0.4438699498771888,0,Medium Risk
1827,2024-08-30,Basic,199,6.5,5,5,5,30,No,0,At Risk,Medium,High,Medium,0.7285669414280939,1,High Risk
1828,2023-09-13,Standard,399,19.6,6,5,3,58,Yes,1,Inactive,High,High,High,0.8187025025064023,1,High Risk
1829,2024-01-14,Standard,399,2.0,0,5,25,21,Yes,1,At Risk,Low,High,Low,0.8041373511886237,1,High Risk
1830,2024-02-28,Standard,399,3.2,2,5,19,4,Yes,1,Active,Low,High,Low,0.788969520267912,1,High Risk
1831,2023-12-02,Basic,199,15.0,3,4,10,5,No,0,Active,Medium,High,Medium,0.4218235080680856,0,Medium Risk
1832,2024-12-07,Premium,699,19.2,4,4,35,33,No,0,Inactive,Medium,High,High,0.7055265041498224,1,High Risk
1833,2024-01-05,Basic,199,19.4,1,5,9,45,No,0,Inactive,Low,High,High,0.7060164702875396,1,High Risk
1834,2023-07-23,Standard,399,5.0,7,1,14,29,Yes,1,At Risk,High,Medium,Low,0.8020489321760127,1,High Risk
1835,2024-03-13,Premium,699,6.8,0,1,17,7,No,0,Active,Low,Medium,Medium,0.1761383372883392,0,Low Risk
1836,2024-01-18,Standard,399,20.1,8,0,32,58,No,0,Inactive,High,Low,High,0.623027818022703,1,High Risk
1837,2023-10-17,Basic,199,24.9,8,2,28,50,Yes,1,Inactive,High,Medium,High,0.7519605938898287,1,High Risk
1838,2023-04-26,Premium,699,16.0,1,4,22,5,No,0,Active,Low,High,High,0.3659679165212633,0,Medium Risk
1839,2024-10-27,Premium,699,20.1,1,4,11,59,Yes,1,Inactive,Low,High,High,0.7012087204704917,1,High Risk
1840,2023-06-05,Basic,199,19.3,6,2,5,29,Yes,1,At Risk,High,Medium,High,0.5269386272178538,1,Medium Risk
1841,2024-03-18,Premium,699,2.3,5,3,22,33,Yes,1,Inactive,Medium,High,Low,0.8888480354940176,1,High Risk
1842,2023-01-09,Basic,199,14.6,0,4,26,53,Yes,1,Inactive,Low,High,Medium,0.6081224983875939,1,High Risk
1843,2023-12-01,Basic,199,11.0,4,1,21,37,No,0,Inactive,Medium,Medium,Medium,0.4710839868397033,0,Medium Risk
1844,2024-08-13,Premium,699,16.5,3,4,30,59,Yes,1,Inactive,Medium,High,High,0.70320772175189,1,High Risk
1845,2024-06-30,Basic,199,19.4,3,2,13,11,Yes,1,Active,Medium,Medium,High,0.30072494417902196,0,Medium Risk
1846,2023-11-19,Premium,699,19.6,8,2,3,4,Yes,1,Active,High,Medium,High,0.48469908168275677,0,Medium Risk
1847,2023-08-11,Basic,199,5.4,2,3,14,17,Yes,1,At Risk,Low,High,Medium,0.4726920773719806,0,Medium Risk
1848,2023-01-27,Standard,399,3.9,7,0,2,53,No,0,Inactive,High,Low,Low,0.7881493357032939,1,High Risk
1849,2024-01-25,Standard,399,9.8,7,3,14,25,Yes,1,At Risk,High,High,Medium,0.6923881666755872,1,High Risk
1850,2024-06-12,Premium,699,2.8,2,4,8,58,Yes,1,Inactive,Low,High,Low,0.9058613480381487,1,High Risk
1851,2023-11-21,Basic,199,19.0,1,3,11,47,No,0,Inactive,Low,High,High,0.575510652025238,1,Medium Risk
1852,2024-06-04,Standard,399,5.7,1,4,13,23,Yes,1,At Risk,Low,High,Medium,0.5284832070917963,1,Medium Risk
1853,2023-04-13,Basic,199,0.9,6,3,30,25,Yes,1,At Risk,High,High,Low,0.8347348680369132,1,High Risk
1854,2023-11-04,Standard,399,23.7,1,3,24,60,No,0,Inactive,Low,High,High,0.6430394344688507,1,High Risk
1855,2023-10-09,Basic,199,16.4,6,3,6,1,No,0,Active,High,High,High,0.4321135384308528,0,Medium Risk
